"species","site","awcA","phTotal","sandA","shcA","solumDepth","bio5","bio6","bio15","bio18","bio19","Lat","Long"
"spp501",966,22.191823,571.669799,82.5,500.364776,1209.38684,30.3928558,8.875,87.14286,0,311.428558,-30.80768464,115.3580747
"spp501",938,20.854999,583.784973,81.474998,503.709991,1173.54248,31.9470581,7.8941177,82.588233,0,326.882354,-30.36021781,115.4284999
"spp501",938,20.854999,583.784973,81.474998,503.709991,1173.54248,31.9470581,7.8941177,82.588233,0,326.882354,-30.36021781,115.4284999
"spp501",938,20.854999,583.784973,81.474998,503.709991,1173.54248,31.9470581,7.8941177,82.588233,0,326.882354,-30.36021781,115.4284999
"spp501",938,20.854999,583.784973,81.474998,503.709991,1173.54248,31.9470581,7.8941177,82.588233,0,326.882354,-30.36021781,115.4284999
"spp501",939,21.405,496.432495,76.434997,340.162506,1196.827514,33.9064514,6.6129035,74.322578,0,254.645156,-30.42031425,115.9435923
"spp501",938,20.854999,583.784973,81.474998,503.709991,1173.54248,31.9470581,7.8941177,82.588233,0,326.882354,-30.36021781,115.4284999
"spp501",938,20.854999,583.784973,81.474998,503.709991,1173.54248,31.9470581,7.8941177,82.588233,0,326.882354,-30.36021781,115.4284999
"spp501",938,20.854999,583.784973,81.474998,503.709991,1173.54248,31.9470581,7.8941177,82.588233,0,326.882354,-30.36021781,115.4284999
"spp501",967,21.024999,637.09497,77.735,383.135009,1230.16748,32.6714294,7.1714286,80.371429,0,302.885711,-30.86805399,115.875127
"spp502",939,21.405,496.432495,76.434997,340.162506,1196.827514,33.9064514,6.6129035,74.322578,0,254.645156,-30.42031425,115.9435923
"spp502",995,23.315521,632.641235,80.763359,488.465637,1234.10437,31.4857147,8.377143,83.342857,0,370.171417,-31.31607805,115.8061287
"spp502",995,23.315521,632.641235,80.763359,488.465637,1234.10437,31.4857147,8.377143,83.342857,0,370.171417,-31.31607805,115.8061287
"spp502",995,23.315521,632.641235,80.763359,488.465637,1234.10437,31.4857147,8.377143,83.342857,0,370.171417,-31.31607805,115.8061287
"spp502",995,23.315521,632.641235,80.763359,488.465637,1234.10437,31.4857147,8.377143,83.342857,0,370.171417,-31.31607805,115.8061287
"spp502",995,23.315521,632.641235,80.763359,488.465637,1234.10437,31.4857147,8.377143,83.342857,0,370.171417,-31.31607805,115.8061287
"spp502",967,21.024999,637.09497,77.735,383.135009,1230.16748,32.6714294,7.1714286,80.371429,0,302.885711,-30.86805399,115.875127
"spp502",967,21.024999,637.09497,77.735,383.135009,1230.16748,32.6714294,7.1714286,80.371429,0,302.885711,-30.86805399,115.875127
"spp502",909,20.724445,482.857788,82.137779,369.244445,977.177795,33.8100006,9.175,85.449996,30,299.5,-29.8514543,114.9857717
"spp502",967,21.024999,637.09497,77.735,383.135009,1230.16748,32.6714294,7.1714286,80.371429,0,302.885711,-30.86805399,115.875127
"spp502",1021,26.969564,618.32611,81.552177,507.552185,1221.491333,30.8391296,9.1,85.95652,0,426.260864,-31.76441802,115.7365913
"spp502",967,21.024999,637.09497,77.735,383.135009,1230.16748,32.6714294,7.1714286,80.371429,0,302.885711,-30.86805399,115.875127
"spp502",1041,27.757062,530.090393,81.559318,460.68927,1073.084716,30.2095245,9.2238098,84.952377,0,443.761901,-32.21310611,115.6665084
"spp502",1042,23.614999,948.549987,72.292503,217.815002,1061.319946,31.184848,6.1060607,79.090911,0,542.515136,-32.27258025,116.1900806
"spp502",1042,23.614999,948.549987,72.292503,217.815002,1061.319946,31.184848,6.1060607,79.090911,0,542.515136,-32.27258025,116.1900806
"spp502",1041,27.757062,530.090393,81.559318,460.68927,1073.084716,30.2095245,9.2238098,84.952377,0,443.761901,-32.21310611,115.6665084
"spp502",939,21.405,496.432495,76.434997,340.162506,1196.827514,33.9064514,6.6129035,74.322578,0,254.645156,-30.42031425,115.9435923
"spp502",1021,26.969564,618.32611,81.552177,507.552185,1221.491333,30.8391296,9.1,85.95652,0,426.260864,-31.76441802,115.7365913
"spp502",1041,27.757062,530.090393,81.559318,460.68927,1073.084716,30.2095245,9.2238098,84.952377,0,443.761901,-32.21310611,115.6665084
"spp502",1022,26.465,782.647521,72.862503,215.512496,1091.92749,32.4114288,6.4971427,81.714286,0,448.571441,-31.82360713,116.2581528
"spp502",1021,26.969564,618.32611,81.552177,507.552185,1221.491333,30.8391296,9.1,85.95652,0,426.260864,-31.76441802,115.7365913
"spp502",1021,26.969564,618.32611,81.552177,507.552185,1221.491333,30.8391296,9.1,85.95652,0,426.260864,-31.76441802,115.7365913
"spp502",1021,26.969564,618.32611,81.552177,507.552185,1221.491333,30.8391296,9.1,85.95652,0,426.260864,-31.76441802,115.7365913
"spp502",1021,26.969564,618.32611,81.552177,507.552185,1221.491333,30.8391296,9.1,85.95652,0,426.260864,-31.76441802,115.7365913
"spp502",1021,26.969564,618.32611,81.552177,507.552185,1221.491333,30.8391296,9.1,85.95652,0,426.260864,-31.76441802,115.7365913
"spp502",1041,27.757062,530.090393,81.559318,460.68927,1073.084716,30.2095245,9.2238098,84.952377,0,443.761901,-32.21310611,115.6665084
"spp503",938,20.854999,583.784973,81.474998,503.709991,1173.54248,31.9470581,7.8941177,82.588233,0,326.882354,-30.36021781,115.4284999
"spp503",938,20.854999,583.784973,81.474998,503.709991,1173.54248,31.9470581,7.8941177,82.588233,0,326.882354,-30.36021781,115.4284999
"spp503",938,20.854999,583.784973,81.474998,503.709991,1173.54248,31.9470581,7.8941177,82.588233,0,326.882354,-30.36021781,115.4284999
"spp503",938,20.854999,583.784973,81.474998,503.709991,1173.54248,31.9470581,7.8941177,82.588233,0,326.882354,-30.36021781,115.4284999
"spp503",938,20.854999,583.784973,81.474998,503.709991,1173.54248,31.9470581,7.8941177,82.588233,0,326.882354,-30.36021781,115.4284999
"spp503",938,20.854999,583.784973,81.474998,503.709991,1173.54248,31.9470581,7.8941177,82.588233,0,326.882354,-30.36021781,115.4284999
"spp503",939,21.405,496.432495,76.434997,340.162506,1196.827514,33.9064514,6.6129035,74.322578,0,254.645156,-30.42031425,115.9435923
"spp503",910,23.497499,479.320007,82.440002,521.984985,1247.704956,34.2911773,7.7,79,0,283.617645,-29.91299802,115.4983837
"spp503",938,20.854999,583.784973,81.474998,503.709991,1173.54248,31.9470581,7.8941177,82.588233,0,326.882354,-30.36021781,115.4284999
"spp503",911,20.61,421.119995,73.262496,258.777496,1150.939941,35.1588226,6.7823532,70.029411,0,210.117645,-29.97282779,116.0115308
"spp503",910,23.497499,479.320007,82.440002,521.984985,1247.704956,34.2911773,7.7,79,0,283.617645,-29.91299802,115.4983837
"spp503",910,23.497499,479.320007,82.440002,521.984985,1247.704956,34.2911773,7.7,79,0,283.617645,-29.91299802,115.4983837
"spp503",910,23.497499,479.320007,82.440002,521.984985,1247.704956,34.2911773,7.7,79,0,283.617645,-29.91299802,115.4983837
"spp503",911,20.61,421.119995,73.262496,258.777496,1150.939941,35.1588226,6.7823532,70.029411,0,210.117645,-29.97282779,116.0115308
"spp503",940,19.2525,484.012512,71.974998,146.577499,1128.512451,34.7657135,6.0171428,63.57143,0,182.485717,-30.47868689,116.4592115
"spp503",909,20.724445,482.857788,82.137779,369.244445,977.177795,33.8100006,9.175,85.449996,30,299.5,-29.8514543,114.9857717
"spp503",969,19.475,479.232513,74.434997,157.217498,1061.347534,34.1171417,5.9371429,60.57143,0,170.371429,-30.98359715,116.9108154
"spp503",910,23.497499,479.320007,82.440002,521.984985,1247.704956,34.2911773,7.7,79,0,283.617645,-29.91299802,115.4983837
"spp503",909,20.724445,482.857788,82.137779,369.244445,977.177795,33.8100006,9.175,85.449996,30,299.5,-29.8514543,114.9857717
"spp503",910,23.497499,479.320007,82.440002,521.984985,1247.704956,34.2911773,7.7,79,0,283.617645,-29.91299802,115.4983837
"spp503",967,21.024999,637.09497,77.735,383.135009,1230.16748,32.6714294,7.1714286,80.371429,0,302.885711,-30.86805399,115.875127
"spp503",910,23.497499,479.320007,82.440002,521.984985,1247.704956,34.2911773,7.7,79,0,283.617645,-29.91299802,115.4983837
"spp503",995,23.315521,632.641235,80.763359,488.465637,1234.10437,31.4857147,8.377143,83.342857,0,370.171417,-31.31607805,115.8061287
"spp503",995,23.315521,632.641235,80.763359,488.465637,1234.10437,31.4857147,8.377143,83.342857,0,370.171417,-31.31607805,115.8061287
"spp503",995,23.315521,632.641235,80.763359,488.465637,1234.10437,31.4857147,8.377143,83.342857,0,370.171417,-31.31607805,115.8061287
"spp503",995,23.315521,632.641235,80.763359,488.465637,1234.10437,31.4857147,8.377143,83.342857,0,370.171417,-31.31607805,115.8061287
"spp503",995,23.315521,632.641235,80.763359,488.465637,1234.10437,31.4857147,8.377143,83.342857,0,370.171417,-31.31607805,115.8061287
"spp503",995,23.315521,632.641235,80.763359,488.465637,1234.10437,31.4857147,8.377143,83.342857,0,370.171417,-31.31607805,115.8061287
"spp503",968,21.229999,605.5,71.915,187.137496,1135.680053,34.0625,6.14375,70.65625,0,237.8125,-30.92669251,116.3927121
"spp503",995,23.315521,632.641235,80.763359,488.465637,1234.10437,31.4857147,8.377143,83.342857,0,370.171417,-31.31607805,115.8061287
"spp503",969,19.475,479.232513,74.434997,157.217498,1061.347534,34.1171417,5.9371429,60.57143,0,170.371429,-30.98359715,116.9108154
"spp503",967,21.024999,637.09497,77.735,383.135009,1230.16748,32.6714294,7.1714286,80.371429,0,302.885711,-30.86805399,115.875127
"spp503",938,20.854999,583.784973,81.474998,503.709991,1173.54248,31.9470581,7.8941177,82.588233,0,326.882354,-30.36021781,115.4284999
"spp503",968,21.229999,605.5,71.915,187.137496,1135.680053,34.0625,6.14375,70.65625,0,237.8125,-30.92669251,116.3927121
"spp503",967,21.024999,637.09497,77.735,383.135009,1230.16748,32.6714294,7.1714286,80.371429,0,302.885711,-30.86805399,115.875127
"spp503",969,19.475,479.232513,74.434997,157.217498,1061.347534,34.1171417,5.9371429,60.57143,0,170.371429,-30.98359715,116.9108154
"spp503",969,19.475,479.232513,74.434997,157.217498,1061.347534,34.1171417,5.9371429,60.57143,0,170.371429,-30.98359715,116.9108154
"spp503",969,19.475,479.232513,74.434997,157.217498,1061.347534,34.1171417,5.9371429,60.57143,0,170.371429,-30.98359715,116.9108154
"spp503",967,21.024999,637.09497,77.735,383.135009,1230.16748,32.6714294,7.1714286,80.371429,0,302.885711,-30.86805399,115.875127
"spp503",966,22.191823,571.669799,82.5,500.364776,1209.38684,30.3928558,8.875,87.14286,0,311.428558,-30.80768464,115.3580747
"spp503",967,21.024999,637.09497,77.735,383.135009,1230.16748,32.6714294,7.1714286,80.371429,0,302.885711,-30.86805399,115.875127
"spp503",968,21.229999,605.5,71.915,187.137496,1135.680053,34.0625,6.14375,70.65625,0,237.8125,-30.92669251,116.3927121
"spp503",939,21.405,496.432495,76.434997,340.162506,1196.827514,33.9064514,6.6129035,74.322578,0,254.645156,-30.42031425,115.9435923
"spp503",939,21.405,496.432495,76.434997,340.162506,1196.827514,33.9064514,6.6129035,74.322578,0,254.645156,-30.42031425,115.9435923
"spp503",967,21.024999,637.09497,77.735,383.135009,1230.16748,32.6714294,7.1714286,80.371429,0,302.885711,-30.86805399,115.875127
"spp503",995,23.315521,632.641235,80.763359,488.465637,1234.10437,31.4857147,8.377143,83.342857,0,370.171417,-31.31607805,115.8061287
"spp503",967,21.024999,637.09497,77.735,383.135009,1230.16748,32.6714294,7.1714286,80.371429,0,302.885711,-30.86805399,115.875127
"spp503",910,23.497499,479.320007,82.440002,521.984985,1247.704956,34.2911773,7.7,79,0,283.617645,-29.91299802,115.4983837
"spp503",909,20.724445,482.857788,82.137779,369.244445,977.177795,33.8100006,9.175,85.449996,30,299.5,-29.8514543,114.9857717
"spp503",909,20.724445,482.857788,82.137779,369.244445,977.177795,33.8100006,9.175,85.449996,30,299.5,-29.8514543,114.9857717
"spp503",881,23.010101,480.326599,83.993263,477.565643,1129.932617,34.6679992,8.9080001,86.639999,0,267.440002,-29.40471843,115.0570451
"spp503",882,22.392499,494.122497,76.690002,357.722503,1183.902465,35.5057128,7.4485717,75.371429,0,228.65715,-29.46599494,115.5677323
"spp503",881,23.010101,480.326599,83.993263,477.565643,1129.932617,34.6679992,8.9080001,86.639999,0,267.440002,-29.40471843,115.0570451
"spp503",882,22.392499,494.122497,76.690002,357.722503,1183.902465,35.5057128,7.4485717,75.371429,0,228.65715,-29.46599494,115.5677323
"spp503",909,20.724445,482.857788,82.137779,369.244445,977.177795,33.8100006,9.175,85.449996,30,299.5,-29.8514543,114.9857717
"spp503",1098,22.3325,925.04248,79.084999,278.91751,1057.21997,29.4542846,5.3428569,59,0,235.085708,-33.73735782,117.0436644
"spp503",1063,26.212499,813.902526,77.985,215.809997,999.434997,31.0303039,5.0060607,63.424243,0,224.333328,-32.83617752,117.1742815
"spp503",1098,22.3325,925.04248,79.084999,278.91751,1057.21997,29.4542846,5.3428569,59,0,235.085708,-33.73735782,117.0436644
"spp503",1098,22.3325,925.04248,79.084999,278.91751,1057.21997,29.4542846,5.3428569,59,0,235.085708,-33.73735782,117.0436644
"spp503",1111,22.18,1468.83496,71.964996,215.550003,959.960021,26.4558837,8.2941177,76,0,516,-34.01200704,115.3805928
"spp503",1098,22.3325,925.04248,79.084999,278.91751,1057.21997,29.4542846,5.3428569,59,0,235.085708,-33.73735782,117.0436644
"spp503",1079,22.692499,1005.155029,71.702499,201.770004,1011.494995,30.4810821,4.3729728,72.810813,0,341.756744,-33.23001579,116.5805092
"spp503",1084,12.975,662.492492,67.707496,177.417495,778.840026,29.575,5.475,31.75,0,132.611114,-33.49478279,119.2291406
"spp503",1080,21.532499,859.267517,79.767501,252.117492,1069.592529,30.6085723,5.1657142,61.542858,42,214.085708,-33.28653298,117.1092319
"spp503",1083,13.927499,585.432495,73.147499,218.619995,867.91748,30.1212127,5.2969696,38.272727,0,133.030303,-33.44539947,118.6984427
"spp503",1065,15.284999,576.42749,70.275001,120.717498,860.984985,31.3714294,4.9057144,46.857143,0,143.971435,-32.94333183,118.2291378
"spp503",1065,15.284999,576.42749,70.275001,120.717498,860.984985,31.3714294,4.9057144,46.857143,0,143.971435,-32.94333183,118.2291378
"spp503",1078,25.0125,1129.089965,66.877502,168.304992,1065.770019,30.3558837,5.0558822,79.441177,0,491.352935,-33.17172324,116.0523203
"spp503",1078,25.0125,1129.089965,66.877502,168.304992,1065.770019,30.3558837,5.0558822,79.441177,0,491.352935,-33.17172324,116.0523203
"spp503",1062,25.899999,862.359985,74.595001,208.759994,1007.352478,31.2085723,4.5428569,73.428573,0,326.285705,-32.77994295,116.647613
"spp503",1117,16.272727,816.184326,77.252525,264.025238,938.454528,26.6970581,6.3117645,40.382354,0,176.382354,-34.34920884,118.5793248
"spp503",967,21.024999,637.09497,77.735,383.135009,1230.16748,32.6714294,7.1714286,80.371429,0,302.885711,-30.86805399,115.875127
"spp503",996,28.5125,679.794982,72.132499,228.330001,1126.60498,33.4257141,6.1799999,76.400001,0,318.228576,-31.37498867,116.3256945
"spp503",1125,26.142499,1324.247558,67.735,175.729995,1023.760009,26.3885711,6.7657142,51.171428,0,335.228576,-34.69616035,117.4464686
"spp503",1126,27.9925,1089.339965,74.660003,255.122497,1050.287475,25.5705886,6.9970588,47.970588,0,292,-34.7499543,117.982506
"spp503",1126,27.9925,1089.339965,74.660003,255.122497,1050.287475,25.5705886,6.9970588,47.970588,0,292,-34.7499543,117.982506
"spp503",1126,27.9925,1089.339965,74.660003,255.122497,1050.287475,25.5705886,6.9970588,47.970588,0,292,-34.7499543,117.982506
"spp503",1116,17.1625,908.080017,76.842498,231.6725,826.332519,27.3594604,5.981081,44.054054,0,181.459457,-34.29750293,118.0449045
"spp503",1116,17.1625,908.080017,76.842498,231.6725,826.332519,27.3594604,5.981081,44.054054,0,181.459457,-34.29750293,118.0449045
"spp503",1100,17.5275,678.002502,78.037498,173.955001,915.905029,29.0454559,5.5424243,45,0,145.393936,-33.84560641,118.1068054
"spp503",1118,17.58633,841.269775,79.798561,317.690643,964.920837,27.1115386,6.8153846,40.653846,0,206.576919,-34.39910923,119.1142262
"spp503",1116,17.1625,908.080017,76.842498,231.6725,826.332519,27.3594604,5.981081,44.054054,0,181.459457,-34.29750293,118.0449045
"spp503",1115,21.767499,891.549987,74.3525,206.872497,950.142517,27.9411773,5.9617645,50.382354,0,223.882354,-34.24399474,117.5109818
"spp503",1117,16.272727,816.184326,77.252525,264.025238,938.454528,26.6970581,6.3117645,40.382354,0,176.382354,-34.34920884,118.5793248
"spp503",1117,16.272727,816.184326,77.252525,264.025238,938.454528,26.6970581,6.3117645,40.382354,0,176.382354,-34.34920884,118.5793248
"spp503",1115,21.767499,891.549987,74.3525,206.872497,950.142517,27.9411773,5.9617645,50.382354,0,223.882354,-34.24399474,117.5109818
"spp503",1112,22.8525,1714.227539,66.824996,187.997497,1077.39746,27.3472229,6.2194442,69.833335,0,488.722229,-34.07269018,115.9123624
"spp503",1118,17.58633,841.269775,79.798561,317.690643,964.920837,27.1115386,6.8153846,40.653846,0,206.576919,-34.39910923,119.1142262
"spp503",1116,17.1625,908.080017,76.842498,231.6725,826.332519,27.3594604,5.981081,44.054054,0,181.459457,-34.29750293,118.0449045
"spp503",1114,22.6525,1087.579956,74.257499,221.327499,1028.392456,27.9857147,5.8457141,57.57143,0,280.914276,-34.18868759,116.977573
"spp503",1102,18.875,761.955017,72.985,203.892501,899.262512,28.2142852,6.1285713,35.057144,0,161.571426,-33.94668075,119.1719129
"spp503",1118,17.58633,841.269775,79.798561,317.690643,964.920837,27.1115386,6.8153846,40.653846,0,206.576919,-34.39910923,119.1142262
"spp503",1022,26.465,782.647521,72.862503,215.512496,1091.92749,32.4114288,6.4971427,81.714286,0,448.571441,-31.82360713,116.2581528
"spp503",1042,23.614999,948.549987,72.292503,217.815002,1061.319946,31.184848,6.1060607,79.090911,0,542.515136,-32.27258025,116.1900806
"spp503",1042,23.614999,948.549987,72.292503,217.815002,1061.319946,31.184848,6.1060607,79.090911,0,542.515136,-32.27258025,116.1900806
"spp503",1043,23.795,799.080017,77.739997,325.55249,1079.805053,32.2969696,4.6272727,73.121215,0,320.181823,-32.33029819,116.7141894
"spp503",1042,23.614999,948.549987,72.292503,217.815002,1061.319946,31.184848,6.1060607,79.090911,0,542.515136,-32.27258025,116.1900806
"spp503",1042,23.614999,948.549987,72.292503,217.815002,1061.319946,31.184848,6.1060607,79.090911,0,542.515136,-32.27258025,116.1900806
"spp503",1042,23.614999,948.549987,72.292503,217.815002,1061.319946,31.184848,6.1060607,79.090911,0,542.515136,-32.27258025,116.1900806
"spp503",1022,26.465,782.647521,72.862503,215.512496,1091.92749,32.4114288,6.4971427,81.714286,0,448.571441,-31.82360713,116.2581528
"spp503",1022,26.465,782.647521,72.862503,215.512496,1091.92749,32.4114288,6.4971427,81.714286,0,448.571441,-31.82360713,116.2581528
"spp503",1022,26.465,782.647521,72.862503,215.512496,1091.92749,32.4114288,6.4971427,81.714286,0,448.571441,-31.82360713,116.2581528
"spp503",1043,23.795,799.080017,77.739997,325.55249,1079.805053,32.2969696,4.6272727,73.121215,0,320.181823,-32.33029819,116.7141894
"spp503",1078,25.0125,1129.089965,66.877502,168.304992,1065.770019,30.3558837,5.0558822,79.441177,0,491.352935,-33.17172324,116.0523203
